Order_number,Sku,Customer_Id,Sales_Quantity,Ordered_Month
70226,11011850,166,12,2023-03
70226,11012228,166,9,2023-03
70226,15003500,166,13,2023-03
70226,11016974,166,5,2023-03
70226,11017774,166,7,2023-03
70226,11017776,166,12,2023-03
70226,11018144,166,5,2023-03
70226,11018145,166,7,2023-03
70226,11013073,166,12,2023-03
70226,15003893,166,13,2023-03
70226,11011455,166,11,2023-03
70226,11011460,166,6,2023-03
70226,11014086,166,6,2023-03
70226,11015398,166,11,2023-03
70226,11015546,166,6,2023-03
70226,11015560,166,8,2023-03
70226,11018532,166,5,2023-03
70226,11018833,166,7,2023-03
70226,11018837,166,5,2023-03
70226,11018844,166,9,2023-03
70226,11018845,166,6,2023-03
70226,11018845,166,5,2023-03
70226,15002916,166,12,2023-03
70229,15002921,208,7,2023-02
70229,15002922,208,6,2023-02
70229,15003117,208,5,2023-02
70229,11017762,208,11,2023-02
70229,11016666,208,7,2023-02
70229,11013305,208,13,2023-02
70229,15003487,208,5,2023-02
70229,15003507,208,6,2023-02
70229,15003491,208,11,2023-02
70229,15003489,208,6,2023-02
70229,15003502,208,8,2023-02
70229,11010802,208,11,2023-02
70229,11011964,208,10,2023-02
70229,11012063,208,13,2023-02
70229,11012466,208,8,2023-02
70229,15003893,208,10,2023-02
70229,15004236,208,5,2023-02
70229,11015560,208,7,2023-02
70232,11015561,169,10,2023-03
70232,11015565,169,5,2023-03
70232,11015581,169,6,2023-03
70232,102300012,169,11,2023-03
70232,105650069,169,6,2023-03
70232,15003486,169,5,2023-03
70232,15003484,169,8,2023-03
70232,15003485,169,5,2023-03
70232,15004169,169,8,2023-03
70232,15004190,169,9,2023-03
70232,11015483,169,13,2023-03
70232,11015484,169,10,2023-03
70232,11015750,169,8,2023-03
70232,11016311,169,6,2023-03
70235,11016372,200,8,2023-01
70235,11017855,200,8,2023-01
70235,11019185,200,11,2023-01
70235,11019187,200,9,2023-01
70235,15000520,200,13,2023-01
70235,100600097,200,12,2023-01
70235,101050015,200,5,2023-01
70235,15002821,200,12,2023-01
70235,11011956,200,7,2023-01
70235,11013495,200,11,2023-01
70235,11013844,200,8,2023-01
70235,11013845,200,9,2023-01
70235,11014132,200,10,2023-01
70235,110750945,200,11,2023-01
70235,110800914,200,12,2023-01
70235,11015690,200,9,2023-01
70235,11013221,200,9,2023-01
70235,11012866,200,7,2023-01
70235,11015667,200,7,2023-01
70235,11017470,200,13,2023-01
70235,11016454,200,12,2023-01
70235,11013313,200,12,2023-01
70235,101000034,200,6,2023-01
70235,11016445,200,5,2023-01
70235,11016451,200,13,2023-01
70235,11018030,200,11,2023-01
70235,11012876,200,9,2023-01
70235,11013302,200,11,2023-01
70238,11011381,164,8,2023-06
70238,11013676,164,7,2023-06
70238,11012967,164,10,2023-06
70238,11016488,164,13,2023-06
70238,11017794,164,9,2023-06
70238,11016618,164,5,2023-06
70238,15003487,164,9,2023-06
70238,15003507,164,11,2023-06
70238,15003491,164,5,2023-06
70238,15003489,164,9,2023-06
70238,15003502,164,7,2023-06
70238,11010802,164,7,2023-06
70238,11011964,164,9,2023-06
70238,11012063,164,12,2023-06
70238,11012466,164,11,2023-06
70238,11018772,164,8,2023-06
70238,15003568,164,12,2023-06
70238,15003707,164,8,2023-06
70238,15004342,164,5,2023-06
70238,15003586,164,11,2023-06
70238,15003606,164,6,2023-06
70238,105650077,164,12,2023-06
70238,111600931,164,8,2023-06
70238,15003653,164,6,2023-06
70238,11015504,164,11,2023-06
70241,11015505,190,8,2023-04
70241,15004316,190,6,2023-04
70241,15003763,190,12,2023-04
70241,15003769,190,8,2023-04
70241,15003770,190,8,2023-04
70241,15004001,190,8,2023-04
70241,15003585,190,5,2023-04
70241,15000105,190,6,2023-04
70241,11016502,190,6,2023-04
70241,11018452,190,10,2023-04
70241,11017438,190,11,2023-04
70241,15002916,190,7,2023-04
70241,15002921,190,12,2023-04
70241,15002922,190,11,2023-04
70241,15003117,190,5,2023-04
70241,11017762,190,8,2023-04
70241,11014222,190,10,2023-04
70241,11014223,190,13,2023-04
70241,11015215,190,11,2023-04
70241,11015217,190,11,2023-04
70241,11018681,190,12,2023-04
70241,11012926,190,5,2023-04
70241,11013145,190,9,2023-04
70241,11013777,190,8,2023-04
70241,11017132,190,7,2023-04
70241,11017133,190,12,2023-04
70241,109150272,190,9,2023-04
70241,109150264,190,8,2023-04
70241,11019381,190,10,2023-04
70244,11014332,198,11,2023-06
70244,110300872,198,8,2023-06
70244,11012881,198,11,2023-06
70244,11013993,198,9,2023-06
70244,11018671,198,8,2023-06
70244,111650989,198,12,2023-06
70244,11016489,198,11,2023-06
70244,11016110,198,7,2023-06
70244,11017795,198,5,2023-06
70244,11017861,198,12,2023-06
70244,15003492,198,9,2023-06
70244,15003524,198,10,2023-06
70244,15003527,198,13,2023-06
70244,15003526,198,5,2023-06
70244,15003523,198,5,2023-06
70244,11012777,198,13,2023-06
70244,11013103,198,13,2023-06
70244,11013104,198,10,2023-06
70244,11013147,198,10,2023-06
70244,11016722,198,8,2023-06
70244,15003607,198,12,2023-06
70244,15003604,198,12,2023-06
70244,15003658,198,10,2023-06
70244,15003599,198,6,2023-06
70244,110100395,198,13,2023-06
70244,11015506,198,12,2023-06
70244,11012284,198,13,2023-06
70244,15003534,198,6,2023-06
70244,15003531,198,11,2023-06
70244,15003505,198,5,2023-06
70244,15004132,198,6,2023-06
70244,15003437,198,13,2023-06
70244,15003436,198,13,2023-06
70247,15004240,210,6,2023-01
70247,15004237,210,13,2023-01
70247,11011762,210,7,2023-01
70247,11017422,210,8,2023-01
70247,11017423,210,11,2023-01
70247,11018591,210,12,2023-01
70247,11018628,210,5,2023-01
70247,11018667,210,5,2023-01
70247,11018682,210,6,2023-01
70247,11019055,210,7,2023-01
70247,11019056,210,7,2023-01
70247,14007771,210,9,2023-01
70247,14007931,210,12,2023-01
70247,11017219,210,12,2023-01
70247,11017220,210,11,2023-01
70247,11018608,210,8,2023-01
70247,13131260,210,10,2023-01
70247,14003138,210,10,2023-01
70247,11013225,210,10,2023-01
70247,11014348,210,8,2023-01
70247,11016457,210,8,2023-01
70250,11017471,214,12,2023-06
70250,11018455,214,6,2023-06
70250,11018403,214,8,2023-06
70250,11017913,214,12,2023-06
70250,11017301,214,13,2023-06
70250,11015099,214,13,2023-06
70250,110300910,214,10,2023-06
70250,11014386,214,7,2023-06
70250,11014096,214,10,2023-06
70250,11014351,214,8,2023-06
70250,11016619,214,13,2023-06
70250,11017794,214,8,2023-06
70250,11016618,214,13,2023-06
70250,11017795,214,13,2023-06
70250,11017861,214,7,2023-06
70250,11013826,214,6,2023-06
70250,11014875,214,11,2023-06
70250,11014876,214,6,2023-06
70250,11017047,214,5,2023-06
70250,11017049,214,12,2023-06
70250,11018485,214,13,2023-06
70250,15003634,214,8,2023-06
70253,15003522,212,11,2023-06
70253,15003525,212,9,2023-06
70253,15003515,212,7,2023-06
70253,15003540,212,6,2023-06
70253,15003539,212,12,2023-06
70253,11016974,212,10,2023-06
70253,11017774,212,8,2023-06
70253,11017776,212,12,2023-06
70253,11018144,212,9,2023-06
70253,11012228,212,9,2023-06
70253,15003500,212,5,2023-06
70253,11018146,212,5,2023-06
70253,11018379,212,11,2023-06
70253,11019071,212,7,2023-06
70253,11019352,212,11,2023-06
70253,15002464,212,9,2023-06
70253,11010585,212,12,2023-06
70253,11012549,212,9,2023-06
70253,11017921,212,7,2023-06
70253,11017939,212,12,2023-06
70253,11017946,212,11,2023-06
70253,11018370,212,11,2023-06
70256,11018371,196,11,2023-05
70256,11013561,196,8,2023-05
70256,11015772,196,8,2023-05
70256,11015773,196,6,2023-05
70256,11015774,196,10,2023-05
70256,103300399,196,7,2023-05
70256,11015484,196,5,2023-05
70256,11015750,196,5,2023-05
70256,11016311,196,11,2023-05
70256,11016372,196,13,2023-05
70256,11017855,196,6,2023-05
70256,11019187,196,8,2023-05
70256,15000520,196,13,2023-05
70256,100600097,196,11,2023-05
70256,101050015,196,9,2023-05
70256,15002821,196,9,2023-05
70256,15004340,196,10,2023-05
70256,15004341,196,12,2023-05
70256,11018484,196,10,2023-05
70256,11018485,196,8,2023-05
70256,15003634,196,7,2023-05
70256,110800914,196,13,2023-05
70256,11015690,196,10,2023-05
70256,11013221,196,13,2023-05
70256,11012866,196,9,2023-05
70256,11015667,196,8,2023-05
70256,11012284,196,6,2023-05
70256,15003534,196,11,2023-05
70256,15003531,196,9,2023-05
70256,15003505,196,6,2023-05
70256,11013826,196,8,2023-05
70256,11014875,196,7,2023-05
70256,11014876,196,13,2023-05
70256,11017047,196,7,2023-05
70256,11017049,196,7,2023-05
70256,11013844,196,9,2023-05
70256,11013845,196,13,2023-05
70256,11014132,196,9,2023-05
70256,11014222,196,11,2023-05
70256,11014223,196,13,2023-05
70256,11015215,196,8,2023-05
70256,11015217,196,10,2023-05
70256,11018681,196,13,2023-05
70256,11018682,196,12,2023-05
70256,11012967,196,5,2023-05
70256,11016488,196,12,2023-05
70256,11013993,196,10,2023-05
70256,11018671,196,5,2023-05
70256,111650989,196,10,2023-05
70259,11016489,234,10,2023-06
70259,11016110,234,13,2023-06
70259,11013211,234,8,2023-06
70259,11016549,234,8,2023-06
70259,11016548,234,7,2023-06
70259,11014367,234,12,2023-06
70259,11014401,234,5,2023-06
70259,11011793,234,9,2023-06
70259,11018030,234,9,2023-06
70259,11012876,234,11,2023-06
70259,110300872,234,13,2023-06
70259,11012881,234,12,2023-06
70259,11010593,234,11,2023-06
70259,11010608,234,7,2023-06
70259,11010611,234,9,2023-06
70259,11010614,234,7,2023-06
70259,11010620,234,9,2023-06
70259,11017050,234,8,2023-06
70259,11017096,234,13,2023-06
70259,11017097,234,11,2023-06
70259,11017098,234,13,2023-06
70259,11017099,234,8,2023-06
70259,11017100,234,12,2023-06
70259,11010621,234,12,2023-06
70259,11011794,234,6,2023-06
70259,11014620,234,5,2023-06
70259,11018221,234,13,2023-06
70262,11016611,169,9,2023-04
70262,11013302,169,6,2023-04
70262,11011381,169,7,2023-04
70262,11013676,169,13,2023-04
70262,11015581,169,5,2023-04
70262,102300012,169,11,2023-04
70262,105650069,169,11,2023-04
70262,105650077,169,10,2023-04
70262,111600931,169,11,2023-04
70262,15003653,169,12,2023-04
70262,11015504,169,7,2023-04
70262,11015505,169,9,2023-04
70262,11015506,169,11,2023-04
70262,15003487,169,8,2023-04
70262,15003492,169,7,2023-04
70262,11011847,169,2,2023-04
70262,11012063,169,5,2023-04
70262,11013103,169,6,2023-04
70262,11010582,169,12,2023-04
70262,11010096,169,12,2023-04
70262,11018845,169,10,2023-04
70262,11018452,169,11,2023-04
70262,11017423,169,7,2023-04
70262,11010112,169,10,2023-04
70262,15004341,169,10,2023-04
70262,11010780,169,6,2023-04
70262,11010614,169,8,2023-04
70262,11010109,169,8,2023-04
70265,15004340,196,12,2023-05
70265,15004341,196,6,2023-05
70265,15003117,196,7,2023-05
70265,11017762,196,13,2023-05
70265,11016666,196,8,2023-05
70265,11013305,196,6,2023-05
70265,15003487,196,10,2023-05
70265,15003507,196,6,2023-05
70265,15003491,196,6,2023-05
70265,15003489,196,5,2023-05
70265,15003502,196,9,2023-05
70265,11010802,196,11,2023-05
70265,11011964,196,6,2023-05
70265,11012063,196,5,2023-05
70265,11012466,196,6,2023-05
70265,15003893,196,7,2023-05
70265,15004236,196,8,2023-05
70265,11015560,196,6,2023-05
70265,11015561,196,6,2023-05
70265,11015565,196,5,2023-05
70265,11015581,196,6,2023-05
70265,102300012,196,10,2023-05
70265,105650069,196,11,2023-05
70265,15003486,196,8,2023-05
70265,15003484,196,10,2023-05
70265,15003485,196,13,2023-05
70265,15004169,196,13,2023-05
70265,15004190,196,6,2023-05
70265,11015483,196,11,2023-05
70265,11015484,196,12,2023-05
70265,11015750,196,13,2023-05
70265,11016311,196,5,2023-05
70265,11016372,196,10,2023-05
70265,11017855,196,6,2023-05
70265,11019185,196,10,2023-05
70265,11019187,196,13,2023-05
70265,15000520,196,10,2023-05
70265,100600097,196,6,2023-05
70265,101050015,196,9,2023-05
70265,15002821,196,9,2023-05
70265,11011956,196,11,2023-05
70265,11013495,196,6,2023-05
70265,11013844,196,11,2023-05
70265,11013845,196,9,2023-05
70265,11014132,196,11,2023-05
70265,110750945,196,8,2023-05
70265,11010614,196,9,2023-05
70265,11010109,196,5,2023-05
70265,11014222,196,12,2023-05
70265,11017133,196,8,2023-05
70265,110750937,196,7,2023-05
70268,11014348,162,11,2023-03
70268,11016457,162,8,2023-03
70268,11016445,162,7,2023-03
70268,11015641,162,10,2023-03
70268,11018221,162,6,2023-03
70268,11013676,162,7,2023-03
70268,11013993,162,8,2023-03
70268,11016619,162,8,2023-03
70268,11016543,162,10,2023-03
70268,11016543,162,12,2023-03
70268,15003527,162,6,2023-03
70268,15003507,162,12,2023-03
70268,11011847,162,4,2023-03
70268,11010802,162,11,2023-03
70268,11016974,162,6,2023-03
70268,11010580,162,5,2023-03
70268,15003568,162,8,2023-03
70268,11010096,162,11,2023-03
70268,11018933,162,11,2023-03
70268,11019040,162,6,2023-03
70268,11019041,162,11,2023-03
70268,11019185,162,13,2023-03
70268,11010565,162,10,2023-03
70268,11010566,162,13,2023-03
70268,11012619,162,7,2023-03
70268,11012620,162,9,2023-03
70268,11012621,162,6,2023-03
70268,15000660,162,8,2023-03
70268,15000665,162,12,2023-03
70268,15000666,162,8,2023-03
70268,110750937,162,7,2023-03
70268,110750945,162,8,2023-03
70268,11015694,162,8,2023-03
70268,11015694,162,7,2023-03
70271,11013431,210,10,2023-05
70271,11011783,210,12,2023-05
70271,11014122,210,11,2023-05
70271,11011780,210,8,2023-05
70271,11014751,210,10,2023-05
70271,11018671,210,12,2023-05
70271,111650989,210,10,2023-05
70271,11016489,210,10,2023-05
70271,11016110,210,9,2023-05
70271,105700062,210,9,2023-05
70271,11016543,210,8,2023-05
70271,11017100,210,10,2023-05
70271,11017301,210,11,2023-05
70271,11017913,210,9,2023-05
70271,11017919,210,7,2023-05
70271,11017920,210,8,2023-05
70271,11018371,210,7,2023-05
70271,15004340,210,8,2023-05
70271,15004341,210,7,2023-05
70271,11018484,210,7,2023-05
70271,11018485,210,10,2023-05
70271,15003634,210,9,2023-05
70271,11011845,210,11,2023-05
70271,11011847,210,1,2023-05
70271,11011850,210,10,2023-05
70271,11012228,210,13,2023-05
70271,15003500,210,12,2023-05
70271,11018146,210,11,2023-05
70271,11018379,210,9,2023-05
70274,11019071,226,12,2023-02
70274,11019352,226,7,2023-02
70274,15002464,226,10,2023-02
70274,11010585,226,12,2023-02
70274,11012549,226,13,2023-02
70274,11017921,226,5,2023-02
70274,11017939,226,9,2023-02
70274,11017946,226,8,2023-02
70274,11018370,226,9,2023-02
70274,11018371,226,13,2023-02
70274,11013561,226,6,2023-02
70274,11015772,226,6,2023-02
70274,11015773,226,13,2023-02
70274,11015774,226,6,2023-02
70274,103300399,226,13,2023-02
70274,11015484,226,5,2023-02
70274,11015750,226,13,2023-02
70274,11016311,226,8,2023-02
70274,11016372,226,13,2023-02
70274,11017855,226,6,2023-02
70274,11019187,226,13,2023-02
70274,15000520,226,8,2023-02
70274,100600097,226,7,2023-02
70274,101050015,226,9,2023-02
70274,15002821,226,9,2023-02
70274,15004340,226,9,2023-02
70277,15004341,202,9,2023-06
70277,11018484,202,6,2023-06
70277,11018485,202,7,2023-06
70277,15003634,202,11,2023-06
70277,110800914,202,10,2023-06
70277,11015690,202,12,2023-06
70277,11013221,202,8,2023-06
70277,11012866,202,11,2023-06
70277,11015667,202,10,2023-06
70277,11014324,202,9,2023-06
70277,11017470,202,6,2023-06
70277,11012944,202,11,2023-06
70277,101000034,202,6,2023-06
70277,11018455,202,7,2023-06
70277,11018403,202,12,2023-06
70277,11017913,202,13,2023-06
70277,11017301,202,12,2023-06
70277,11015099,202,5,2023-06
70277,110300910,202,9,2023-06
70277,11014386,202,8,2023-06
70277,11014096,202,8,2023-06
70277,11014351,202,9,2023-06
70277,11016619,202,5,2023-06
70277,11017794,202,13,2023-06
70277,11016618,202,7,2023-06
70277,11017795,202,5,2023-06
70277,11017861,202,11,2023-06
70277,11013826,202,7,2023-06
70277,11014875,202,13,2023-06
70277,11014876,202,13,2023-06
70277,11017047,202,7,2023-06
70277,11017049,202,7,2023-06
70277,11018485,202,6,2023-06
70277,15003634,202,10,2023-06
70277,15003522,202,12,2023-06
70277,15003525,202,10,2023-06
70277,15003515,202,5,2023-06
70277,15003540,202,13,2023-06
70277,15003539,202,12,2023-06
70277,11016974,202,12,2023-06
70277,11017774,202,7,2023-06
70277,11017776,202,5,2023-06
70277,11018144,202,9,2023-06
70277,11018145,202,5,2023-06
70277,11010580,202,9,2023-06
70277,11010582,202,5,2023-06
70277,11017050,202,12,2023-06
70277,11017096,202,10,2023-06
70277,11017097,202,7,2023-06
70277,11017098,202,8,2023-06
70277,11017099,202,12,2023-06
70277,15003674,202,10,2023-06
70277,15003675,202,7,2023-06
70277,111201913,202,5,2023-06
70277,11011683,202,10,2023-06
70277,11013045,202,8,2023-06
70277,11011811,202,13,2023-06
70280,11011881,164,9,2023-02
70280,11015482,164,13,2023-02
70280,11015483,164,10,2023-02
70280,11018668,164,11,2023-02
70280,11018933,164,12,2023-02
70280,11019040,164,13,2023-02
70280,11019041,164,10,2023-02
70280,11019185,164,13,2023-02
70280,11010565,164,6,2023-02
70280,11010566,164,12,2023-02
70280,11012619,164,10,2023-02
70280,11012620,164,11,2023-02
70280,11012621,164,5,2023-02
70280,15000660,164,12,2023-02
70280,15000665,164,7,2023-02
70280,15000666,164,7,2023-02
70280,110750937,164,11,2023-02
70280,110750945,164,7,2023-02
70283,11015694,169,12,2023-04
70283,11013431,169,11,2023-04
70283,11011783,169,12,2023-04
70283,11014122,169,13,2023-04
70283,11011780,169,9,2023-04
70283,11014751,169,13,2023-04
70283,11018671,169,7,2023-04
70283,111650989,169,6,2023-04
70283,11016489,169,9,2023-04
70283,11016110,169,13,2023-04
70283,105700062,169,7,2023-04
70283,11016543,169,10,2023-04
70283,11017100,169,7,2023-04
70283,11017301,169,10,2023-04
70283,11017913,169,6,2023-04
70283,11017919,169,5,2023-04
70283,11017920,169,10,2023-04
70283,11018371,169,9,2023-04
70283,15004340,169,6,2023-04
70286,15004341,194,13,2023-05
70286,11018484,194,11,2023-05
70286,11018485,194,8,2023-05
70286,15003634,194,7,2023-05
70286,11011845,194,13,2023-05
70286,11011847,194,4,2023-05
70286,11011850,194,5,2023-05
70286,11012228,194,7,2023-05
70286,15003500,194,6,2023-05
70286,11018146,194,8,2023-05
70286,11018379,194,7,2023-05
70286,11019071,194,7,2023-05
70286,11019352,194,6,2023-05
70286,15002464,194,8,2023-05
70286,11010585,194,5,2023-05
70289,11012549,218,8,2023-03
70289,11017921,218,5,2023-03
70289,11017939,218,8,2023-03
70289,11017946,218,6,2023-03
70289,11018370,218,5,2023-03
70289,11018371,218,7,2023-03
70289,11013561,218,6,2023-03
70289,11015772,218,10,2023-03
70289,11015773,218,9,2023-03
70289,11015774,218,7,2023-03
70289,103300399,218,9,2023-03
70289,11015484,218,12,2023-03
70292,11015750,238,10,2023-01
70292,11016549,238,6,2023-01
70292,11016548,238,6,2023-01
70292,11014367,238,8,2023-01
70292,11014401,238,6,2023-01
70292,11011793,238,11,2023-01
70292,11018671,238,5,2023-01
70292,111650989,238,12,2023-01
70292,11016489,238,6,2023-01
70292,11016110,238,11,2023-01
70292,15002916,238,9,2023-01
70292,15002921,238,10,2023-01
70292,15002922,238,7,2023-01
70295,11016311,256,12,2023-02
70295,11016372,256,13,2023-02
70295,11017855,256,11,2023-02
70295,11019187,256,11,2023-02
70295,15000520,256,8,2023-02
70295,100600097,256,8,2023-02
70295,101050015,256,7,2023-02
70295,15002821,256,10,2023-02
70295,15004340,256,10,2023-02
70295,15004341,256,9,2023-02
70295,11018484,256,11,2023-02
70295,11018485,256,10,2023-02
70295,15003634,256,11,2023-02
70295,110800914,256,9,2023-02
70298,11015690,220,11,2023-03
70298,11013221,220,8,2023-03
70298,11012866,220,12,2023-03
70298,11015667,220,6,2023-03
70298,11014324,220,6,2023-03
70298,11017470,220,5,2023-03
70298,11012944,220,5,2023-03
70298,101000034,220,5,2023-03
70298,11016447,220,6,2023-03
70298,11015641,220,13,2023-03
70298,11016549,220,11,2023-03
70298,11016548,220,6,2023-03
70298,11014367,220,9,2023-03
70298,11014401,220,12,2023-03
70298,11011793,220,9,2023-03
70298,109700246,220,10,2023-03
70298,11018469,220,10,2023-03
70298,11013988,220,8,2023-03
70298,11010083,220,12,2023-03
70298,11010096,220,11,2023-03
70298,15003728,220,13,2023-03
70298,15003732,220,9,2023-03
70298,15003551,220,9,2023-03
70298,15003546,220,6,2023-03
70298,15003891,220,7,2023-03
70298,15003687,220,5,2023-03
70298,11010101,220,12,2023-03
70298,11010102,220,8,2023-03
70298,11010111,220,13,2023-03
70298,11010112,220,12,2023-03
70298,11010118,220,5,2023-03
70298,15003487,220,8,2023-03
70298,15003507,220,11,2023-03
70298,15003491,220,5,2023-03
70298,15003489,220,11,2023-03
70298,15003502,220,6,2023-03
70298,11010802,220,7,2023-03
70298,11011964,220,11,2023-03
70298,11012063,220,12,2023-03
70298,11012466,220,11,2023-03
70298,11013073,220,11,2023-03
70298,15003893,220,8,2023-03
70298,11011452,220,10,2023-03
70298,11011455,220,13,2023-03
70298,11011460,220,9,2023-03
70298,11017301,220,8,2023-03
70298,11017913,220,7,2023-03
70298,11017919,220,9,2023-03
70298,11017920,220,12,2023-03
70298,11017921,220,7,2023-03
70298,11017939,220,11,2023-03
70298,11017946,220,12,2023-03
70298,11018370,220,7,2023-03
70298,11018371,220,9,2023-03
70298,11013844,220,11,2023-03
70298,11013845,220,13,2023-03
70298,11014132,220,5,2023-03
70298,11014222,220,10,2023-03
70298,11014223,220,6,2023-03
70298,11015215,220,10,2023-03
70298,11015217,220,12,2023-03
70298,11018681,220,12,2023-03
70298,15003585,220,5,2023-03
70298,15000105,220,12,2023-03
70298,11016502,220,6,2023-03
70298,11018484,220,9,2023-03
70298,11018485,220,6,2023-03
70298,15003634,220,6,2023-03
70298,11011845,220,12,2023-03
70298,11011847,220,1,2023-03
70298,11011850,220,10,2023-03
70298,11012228,220,10,2023-03
70298,15003500,220,6,2023-03
70298,11018146,220,5,2023-03
70298,11018379,220,12,2023-03
70298,11019071,220,7,2023-03
70298,11019352,220,11,2023-03
70298,15002464,220,8,2023-03
70298,11010585,220,11,2023-03
70298,11012549,220,5,2023-03
70298,11017921,220,8,2023-03
70298,11017939,220,10,2023-03
70298,11017946,220,10,2023-03
70298,11018370,220,11,2023-03
70298,11018371,220,11,2023-03
70298,11013561,220,5,2023-03
70298,11015772,220,5,2023-03
70298,11015773,220,13,2023-03
70298,11015774,220,12,2023-03
70298,103300399,220,12,2023-03
70298,11015484,220,5,2023-03
70298,11015750,220,7,2023-03
70298,11016311,220,7,2023-03
70298,11016372,220,11,2023-03
70298,11017855,220,10,2023-03
70298,11019187,220,8,2023-03
70298,15000520,220,12,2023-03
70298,100600097,220,12,2023-03
70298,101050015,220,11,2023-03
70298,15002821,220,5,2023-03
70298,15004340,220,6,2023-03
70298,15004341,220,12,2023-03
70298,11018484,220,6,2023-03
70298,11018485,220,7,2023-03
70298,15003634,220,10,2023-03
70298,110800914,220,6,2023-03
70298,11015690,220,8,2023-03
70298,11013221,220,5,2023-03
70298,11012866,220,12,2023-03
70298,11015667,220,11,2023-03
70595,11011847,172,1,2023-05
70595,11012063,172,9,2023-05
70595,11013103,172,5,2023-05
70595,11010582,172,13,2023-05
70595,11010096,172,13,2023-05
70595,15003592,172,8,2023-05
70595,11018452,172,7,2023-05
70595,11013104,172,5,2023-05
70595,11017423,172,12,2023-05
70595,11010112,172,13,2023-05
70595,15004341,172,5,2023-05
70595,11010780,172,9,2023-05
70301,11010614,176,7,2023-03
70301,11010109,176,9,2023-03
70301,11014222,176,11,2023-03
70301,11017133,176,12,2023-03
70301,110750937,176,13,2023-03
70301,11014348,176,11,2023-03
70301,11016457,176,9,2023-03
70301,11016445,176,10,2023-03
70301,11015641,176,12,2023-03
70301,11018221,176,5,2023-03
70301,11013676,176,9,2023-03
70301,11013993,176,8,2023-03
70301,11016619,176,13,2023-03
70301,11016543,176,11,2023-03
70301,11016543,176,13,2023-03
70301,15003527,176,7,2023-03
70304,15003507,179,7,2023-01
70304,11011847,179,6,2023-01
70304,11010802,179,6,2023-01
70304,11016974,179,13,2023-01
70304,11010580,179,8,2023-01
70304,15003568,179,10,2023-01
70304,11010096,179,8,2023-01
70304,11011455,179,8,2023-01
70304,11015506,179,10,2023-01
70304,11017946,179,6,2023-01
70304,15002914,179,8,2023-01
70304,110300872,179,11,2023-01
70304,11014401,179,5,2023-01
70304,11017796,179,5,2023-01
70304,11016622,179,5,2023-01
70304,11013844,179,13,2023-01
70304,15004316,179,6,2023-01
70304,111201913,179,11,2023-01
70304,15000105,179,11,2023-01
70304,11018667,179,8,2023-01
70304,11010608,179,13,2023-01
70304,13131260,154,11,2023-01
70307,15003507,154,7,2023-01
70307,15003527,154,5,2023-01
70307,15003540,154,6,2023-01
70307,11012063,154,7,2023-01
70307,11013147,154,11,2023-01
70307,11018379,154,11,2023-01
70307,11019352,154,13,2023-01
70307,11013073,154,6,2023-01
70307,15003546,154,11,2023-01
70307,15003891,154,13,2023-01
70307,15003687,154,6,2023-01
70307,11010101,154,11,2023-01
70307,11011881,154,9,2023-01
70307,11015482,154,8,2023-01
70307,11015483,154,7,2023-01
70307,11011890,154,12,2023-01
70307,11013221,157,10,2023-01
70307,11012866,157,13,2023-01
70307,11015667,157,9,2023-01
70307,15003592,157,7,2023-01
70307,109150264,157,11,2023-01
70307,11016447,157,5,2023-01
70307,11015641,157,8,2023-01
70307,11018030,157,5,2023-01
70307,11012876,157,10,2023-01
70307,11016611,157,12,2023-01
70307,11013302,157,8,2023-01
70307,11016110,157,8,2023-01
70307,11015099,157,7,2023-01
70307,110300910,157,13,2023-01
70307,11015217,157,13,2023-01
70307,11018681,157,12,2023-01
70307,11018682,157,11,2023-01
70307,11019055,157,13,2023-01
70307,11015773,157,6,2023-01
70307,11011762,157,12,2023-01
70310,15003531,187,8,2023-02
70310,11010083,187,10,2023-02
70310,11017096,187,6,2023-02
70310,102300012,187,11,2023-02
70310,111600931,187,11,2023-02
70310,11018485,187,9,2023-02
70313,15003728,147,10,2023-05
70313,15003732,147,7,2023-05
70313,15003551,147,13,2023-05
70313,11015546,147,8,2023-05
70313,11015560,147,12,2023-05
70313,11015561,147,5,2023-05
70313,11015565,147,13,2023-05
70313,11015581,147,8,2023-05
70313,102300012,147,9,2023-05
70313,11013104,147,10,2023-05
70313,105650069,147,5,2023-05
70313,105650077,147,9,2023-05
70313,111600931,147,8,2023-05
70313,15003531,147,11,2023-05
70313,15003505,147,11,2023-05
70316,11013826,149,11,2023-04
70316,15003523,149,10,2023-04
70316,15003522,149,5,2023-04
70316,15003525,149,10,2023-04
70316,11012466,149,11,2023-04
70316,11012777,149,5,2023-04
70316,15003893,149,9,2023-04
70316,15004236,149,11,2023-04
70316,15003654,149,12,2023-04
70316,11010112,149,9,2023-04
70316,11010118,149,12,2023-04
70316,11013104,149,8,2023-04
70316,11011452,149,6,2023-04
70316,11011455,149,10,2023-04
70316,11018532,149,6,2023-04
70316,11018833,149,8,2023-04
70316,11018837,149,5,2023-04
70319,11014875,151,5,2023-02
70319,15004132,151,9,2023-02
70319,15003437,151,9,2023-02
70319,15003436,151,9,2023-02
70319,15003592,151,11,2023-02
70319,15004237,151,7,2023-02
70319,11019041,151,5,2023-02
70319,11019185,151,13,2023-02
70319,15002916,151,7,2023-02
70319,15002921,151,7,2023-02
70319,15002922,151,6,2023-02
